root,tail,path,prob 
CTIKG#Indicator,CTIKG#subtechnique-of,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.041666666666666664), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.004629629629629629), 'CTIKG#Malware', ('CTIKG#variant-of', 0.0005787037037037037), 'CTIKG#Malware', ['CTIKG#subtechnique-of', 1.0], 'CTIKG#ObservedData']",1.8605443148910224e-08
CTIKG#Indicator,CTIKG#ObservedData,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.041666666666666664), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.004629629629629629), 'CTIKG#Malware', ('CTIKG#variant-of', 0.0005787037037037037), 'CTIKG#Malware', ('CTIKG#affects', 8.037551440329217e-06), 'CTIKG#ObservedData']",1.4954220637948673e-13
CTIKG#Indicator,CTIKG#affects,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.041666666666666664), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.004629629629629629), 'CTIKG#Malware', ('CTIKG#variant-of', 0.0005787037037037037), 'CTIKG#Malware', ['CTIKG#affects', 1.0], 'CTIKG#ObservedData']",1.8605443148910224e-08
CTIKG#Indicator,CTIKG#ObservedData,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.041666666666666664), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.004629629629629629), 'CTIKG#Malware', ('CTIKG#variant-of', 0.0005787037037037037), 'CTIKG#Malware', ('CTIKG#requires', 8.037551440329217e-06), 'CTIKG#ObservedData']",1.4954220637948673e-13
CTIKG#Indicator,CTIKG#requires,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.041666666666666664), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.004629629629629629), 'CTIKG#Malware', ('CTIKG#variant-of', 0.0005787037037037037), 'CTIKG#Malware', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",1.8605443148910224e-08
CTIKG#Indicator,CTIKG#Tool,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.041666666666666664), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.004629629629629629), 'CTIKG#Malware', ('CTIKG#variant-of', 0.0005787037037037037), 'CTIKG#Malware', ('CTIKG#downloads', 7.233796296296296e-05), 'CTIKG#Tool']",1.3458798574153808e-12
CTIKG#Indicator,CTIKG#downloads,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.041666666666666664), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.004629629629629629), 'CTIKG#Malware', ('CTIKG#variant-of', 0.0005787037037037037), 'CTIKG#Malware', ['CTIKG#downloads', 1.0], 'CTIKG#Tool']",1.8605443148910224e-08
CTIKG#Indicator,CTIKG#Tool,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.041666666666666664), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.004629629629629629), 'CTIKG#Malware', ('CTIKG#variant-of', 0.0005787037037037037), 'CTIKG#Malware', ('CTIKG#uses', 7.233796296296296e-05), 'CTIKG#Tool']",1.3458798574153808e-12
CTIKG#Indicator,CTIKG#uses,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.041666666666666664), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.004629629629629629), 'CTIKG#Malware', ('CTIKG#variant-of', 0.0005787037037037037), 'CTIKG#Malware', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",1.8605443148910224e-08
CTIKG#Indicator,CTIKG#Tool,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.041666666666666664), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.004629629629629629), 'CTIKG#Malware', ('CTIKG#variant-of', 0.0005787037037037037), 'CTIKG#Malware', ('owl#intersectionOf', 7.233796296296296e-05), 'CTIKG#Tool']",1.3458798574153808e-12
CTIKG#Indicator,owl#intersectionOf,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.041666666666666664), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.004629629629629629), 'CTIKG#Malware', ('CTIKG#variant-of', 0.0005787037037037037), 'CTIKG#Malware', ['owl#intersectionOf', 1.0], 'CTIKG#Tool']",1.8605443148910224e-08
CTIKG#Indicator,CTIKG#Software,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('owl#disjointWith', 0.0005787037037037037), 'CTIKG#Software']",9.645061728395061e-05
CTIKG#Indicator,owl#disjointWith,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ['owl#disjointWith', 1.0], 'CTIKG#Software']",0.16666666666666666
CTIKG#Indicator,CTIKG#AttackPattern,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.0005787037037037037), 'CTIKG#AttackPattern']",9.645061728395061e-05
CTIKG#Indicator,CTIKG#uses,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",0.16666666666666666
CTIKG#Indicator,CTIKG#Tool,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#downloads', 0.0005787037037037037), 'CTIKG#Tool']",9.645061728395061e-05
CTIKG#Indicator,CTIKG#downloads,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ['CTIKG#downloads', 1.0], 'CTIKG#Tool']",0.16666666666666666
CTIKG#Indicator,CTIKG#Tool,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.0005787037037037037), 'CTIKG#Tool']",9.645061728395061e-05
CTIKG#Indicator,CTIKG#uses,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",0.16666666666666666
CTIKG#Indicator,CTIKG#Tool,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('owl#intersectionOf', 0.0005787037037037037), 'CTIKG#Tool']",9.645061728395061e-05
CTIKG#Indicator,owl#intersectionOf,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ['owl#intersectionOf', 1.0], 'CTIKG#Tool']",0.16666666666666666
CTIKG#Indicator,CTIKG#Weakness,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#targets', 0.004629629629629629), 'CTIKG#Weakness']",0.0007716049382716049
CTIKG#Indicator,CTIKG#targets,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ['CTIKG#targets', 1.0], 'CTIKG#Weakness']",0.16666666666666666
CTIKG#Indicator,CTIKG#AttackPattern,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#revoked-by', 0.004629629629629629), 'CTIKG#AttackPattern']",0.0007716049382716049
CTIKG#Indicator,CTIKG#revoked-by,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ['CTIKG#revoked-by', 1.0], 'CTIKG#AttackPattern']",0.16666666666666666
CTIKG#Indicator,CTIKG#ObservedData,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#subtechnique-of', 0.004629629629629629), 'CTIKG#ObservedData']",0.0007716049382716049
CTIKG#Indicator,CTIKG#subtechnique-of,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ['CTIKG#subtechnique-of', 1.0], 'CTIKG#ObservedData']",0.16666666666666666
CTIKG#Indicator,CTIKG#ObservedData,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#affects', 0.004629629629629629), 'CTIKG#ObservedData']",0.0007716049382716049
CTIKG#Indicator,CTIKG#affects,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ['CTIKG#affects', 1.0], 'CTIKG#ObservedData']",0.16666666666666666
CTIKG#Indicator,CTIKG#ObservedData,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#requires', 0.004629629629629629), 'CTIKG#ObservedData']",0.0007716049382716049
CTIKG#Indicator,CTIKG#requires,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",0.16666666666666666
CTIKG#Indicator,CTIKG#Malware,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#uses', 0.041666666666666664), 'CTIKG#Malware']",0.006944444444444444
CTIKG#Indicator,CTIKG#uses,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ['CTIKG#uses', 1.0], 'CTIKG#Malware']",0.16666666666666666
CTIKG#Indicator,CTIKG#ThreatActor,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#attributed-to', 0.041666666666666664), 'CTIKG#ThreatActor']",0.006944444444444444
CTIKG#Indicator,CTIKG#attributed-to,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ['CTIKG#attributed-to', 1.0], 'CTIKG#ThreatActor']",0.16666666666666666
CTIKG#Indicator,CTIKG#Tool,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#attributed-to', 0.041666666666666664), 'CTIKG#ThreatActor', ('CTIKG#uses', 0.010416666666666666), 'CTIKG#Tool']",7.233796296296296e-05
CTIKG#Indicator,CTIKG#uses,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#attributed-to', 0.041666666666666664), 'CTIKG#ThreatActor', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",0.006944444444444444
CTIKG#Indicator,CTIKG#Vulnerability,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#attributed-to', 0.041666666666666664), 'CTIKG#ThreatActor', ('CTIKG#targets', 0.010416666666666666), 'CTIKG#Vulnerability']",7.233796296296296e-05
CTIKG#Indicator,CTIKG#targets,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#attributed-to', 0.041666666666666664), 'CTIKG#ThreatActor', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",0.006944444444444444
CTIKG#Indicator,CTIKG#AttackPattern,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#attributed-to', 0.041666666666666664), 'CTIKG#ThreatActor', ('CTIKG#uses', 0.010416666666666666), 'CTIKG#AttackPattern']",7.233796296296296e-05
CTIKG#Indicator,CTIKG#uses,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#attributed-to', 0.041666666666666664), 'CTIKG#ThreatActor', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",0.006944444444444444
CTIKG#Indicator,CTIKG#Malware,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#attributed-to', 0.041666666666666664), 'CTIKG#ThreatActor', ('CTIKG#uses-of', 0.010416666666666666), 'CTIKG#Malware']",7.233796296296296e-05
CTIKG#Indicator,CTIKG#uses-of,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Campaign', ('CTIKG#attributed-to', 0.041666666666666664), 'CTIKG#ThreatActor', ['CTIKG#uses-of', 1.0], 'CTIKG#Malware']",0.006944444444444444
CTIKG#Indicator,CTIKG#Malware,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Malware']",0.16666666666666666
CTIKG#Indicator,CTIKG#indicates,"['CTIKG#Indicator', ['CTIKG#indicates', 1.0], 'CTIKG#Malware']",1.0
CTIKG#Indicator,CTIKG#ThreatActor,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#ThreatActor']",0.16666666666666666
CTIKG#Indicator,CTIKG#indicates,"['CTIKG#Indicator', ['CTIKG#indicates', 1.0], 'CTIKG#ThreatActor']",1.0
CTIKG#Indicator,CTIKG#AttackPattern,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#AttackPattern']",0.16666666666666666
CTIKG#Indicator,CTIKG#indicates,"['CTIKG#Indicator', ['CTIKG#indicates', 1.0], 'CTIKG#AttackPattern']",1.0
CTIKG#Indicator,CTIKG#IntrusionSet,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#IntrusionSet']",0.16666666666666666
CTIKG#Indicator,CTIKG#indicates,"['CTIKG#Indicator', ['CTIKG#indicates', 1.0], 'CTIKG#IntrusionSet']",1.0
CTIKG#Indicator,CTIKG#Vulnerability,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#IntrusionSet', ('CTIKG#targets', 0.03333333333333333), 'CTIKG#Vulnerability']",0.005555555555555555
CTIKG#Indicator,CTIKG#targets,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#IntrusionSet', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",0.16666666666666666
CTIKG#Indicator,CTIKG#Tool,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#IntrusionSet', ('CTIKG#uses', 0.03333333333333333), 'CTIKG#Tool']",0.005555555555555555
CTIKG#Indicator,CTIKG#uses,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#IntrusionSet', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",0.16666666666666666
CTIKG#Indicator,CTIKG#AttackPattern,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#IntrusionSet', ('CTIKG#uses', 0.03333333333333333), 'CTIKG#AttackPattern']",0.005555555555555555
CTIKG#Indicator,CTIKG#uses,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#IntrusionSet', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",0.16666666666666666
CTIKG#Indicator,CTIKG#Malware,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#IntrusionSet', ('CTIKG#uses', 0.03333333333333333), 'CTIKG#Malware']",0.005555555555555555
CTIKG#Indicator,CTIKG#uses,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#IntrusionSet', ['CTIKG#uses', 1.0], 'CTIKG#Malware']",0.16666666666666666
CTIKG#Indicator,CTIKG#ThreatActor,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#IntrusionSet', ('CTIKG#attributed-to', 0.03333333333333333), 'CTIKG#ThreatActor']",0.005555555555555555
CTIKG#Indicator,CTIKG#attributed-to,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#IntrusionSet', ['CTIKG#attributed-to', 1.0], 'CTIKG#ThreatActor']",0.16666666666666666
CTIKG#Indicator,CTIKG#Tool,"['CTIKG#Indicator', ('CTIKG#indicates', 0.16666666666666666), 'CTIKG#Tool']",0.16666666666666666
CTIKG#Indicator,CTIKG#indicates,"['CTIKG#Indicator', ['CTIKG#indicates', 1.0], 'CTIKG#Tool']",1.0
CTIKG#ApplicablePlatforms,CTIKG#ApplicablePlatforms,['CTIKG#ApplicablePlatforms'],1
CTIKG#ApplicablePlatforms,CTIKG#Vulnerability,"['CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.5), 'CTIKG#Vulnerability']",0.5
CTIKG#ApplicablePlatforms,CTIKG#has,"['CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Vulnerability']",1.0
CTIKG#ApplicablePlatforms,CTIKG#ApplicablePlatforms,"['CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.5), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.25), 'CTIKG#ApplicablePlatforms']",0.125
CTIKG#ApplicablePlatforms,CTIKG#based-on,"['CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.5), 'CTIKG#Vulnerability', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",0.5
CTIKG#ApplicablePlatforms,CTIKG#Weakness,"['CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.5), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.25), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.125), 'CTIKG#Weakness']",0.015625
CTIKG#ApplicablePlatforms,CTIKG#has,"['CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.5), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.25), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Weakness']",0.125
CTIKG#ApplicablePlatforms,CTIKG#ApplicablePlatforms,"['CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.5), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.25), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms']",0.001953125
CTIKG#ApplicablePlatforms,CTIKG#based-on,"['CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.5), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.25), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.125), 'CTIKG#Weakness', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",0.015625
CTIKG#ApplicablePlatforms,CTIKG#Weakness,"['CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.5), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.25), 'CTIKG#Weakness']",0.125
CTIKG#ApplicablePlatforms,CTIKG#derived-from,"['CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.5), 'CTIKG#Vulnerability', ['CTIKG#derived-from', 1.0], 'CTIKG#Weakness']",0.5
CTIKG#ApplicablePlatforms,CTIKG#Weakness,['CTIKG#Weakness'],0.5
CTIKG#Campaign,CTIKG#Campaign,['CTIKG#Campaign'],1
CTIKG#Campaign,CTIKG#Vulnerability,"['CTIKG#Campaign', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability']",0.25
CTIKG#Campaign,CTIKG#targets,"['CTIKG#Campaign', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",1.0
CTIKG#Campaign,CTIKG#ApplicablePlatforms,"['CTIKG#Campaign', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms']",0.03125
CTIKG#Campaign,CTIKG#based-on,"['CTIKG#Campaign', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",0.25
CTIKG#Campaign,CTIKG#Vulnerability,"['CTIKG#Campaign', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability']",0.001953125
CTIKG#Campaign,CTIKG#has,"['CTIKG#Campaign', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Vulnerability']",0.03125
CTIKG#Campaign,CTIKG#Weakness,"['CTIKG#Campaign', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.03125), 'CTIKG#Weakness']",6.103515625e-05
CTIKG#Campaign,CTIKG#derived-from,"['CTIKG#Campaign', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability', ['CTIKG#derived-from', 1.0], 'CTIKG#Weakness']",0.001953125
CTIKG#Campaign,CTIKG#ApplicablePlatforms,"['CTIKG#Campaign', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.03125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.03125), 'CTIKG#ApplicablePlatforms']",1.9073486328125e-06
CTIKG#Campaign,CTIKG#based-on,"['CTIKG#Campaign', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.03125), 'CTIKG#Weakness', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",6.103515625e-05
CTIKG#Campaign,CTIKG#Weakness,"['CTIKG#Campaign', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.03125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.03125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.015625), 'CTIKG#Weakness']",2.9802322387695312e-08
CTIKG#Campaign,CTIKG#has,"['CTIKG#Campaign', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.03125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.03125), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Weakness']",1.9073486328125e-06
CTIKG#Campaign,CTIKG#Weakness,"['CTIKG#Campaign', ('CTIKG#has', 0.0625), 'CTIKG#Weakness']",0.0625
CTIKG#Campaign,CTIKG#has,"['CTIKG#Campaign', ['CTIKG#has', 1.0], 'CTIKG#Weakness']",1.0
CTIKG#Campaign,CTIKG#Weakness,"['CTIKG#Campaign', ('CTIKG#derived-from', 0.125), 'CTIKG#Weakness']",0.125
CTIKG#Campaign,CTIKG#derived-from,"['CTIKG#Campaign', ['CTIKG#derived-from', 1.0], 'CTIKG#Weakness']",1.0
CTIKG#Campaign,CTIKG#AttackPattern,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern']",0.25
CTIKG#Campaign,CTIKG#uses,"['CTIKG#Campaign', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",1.0
CTIKG#Campaign,CTIKG#Vulnerability,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#targets', 0.027777777777777776), 'CTIKG#Vulnerability']",0.006944444444444444
CTIKG#Campaign,CTIKG#targets,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",0.25
CTIKG#Campaign,CTIKG#Tool,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Tool']",0.006944444444444444
CTIKG#Campaign,CTIKG#uses,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",0.25
CTIKG#Campaign,CTIKG#Vulnerability,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Tool', ('CTIKG#targets', 0.027777777777777776), 'CTIKG#Vulnerability']",0.00019290123456790122
CTIKG#Campaign,CTIKG#targets,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Tool', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",0.006944444444444444
CTIKG#Campaign,CTIKG#Software,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#targets', 0.027777777777777776), 'CTIKG#Software']",0.006944444444444444
CTIKG#Campaign,CTIKG#targets,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ['CTIKG#targets', 1.0], 'CTIKG#Software']",0.25
CTIKG#Campaign,CTIKG#Tool,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#targets', 0.027777777777777776), 'CTIKG#Software', ('owl#intersectionOf', 0.027777777777777776), 'CTIKG#Tool']",0.00019290123456790122
CTIKG#Campaign,owl#intersectionOf,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#targets', 0.027777777777777776), 'CTIKG#Software', ['owl#intersectionOf', 1.0], 'CTIKG#Tool']",0.006944444444444444
CTIKG#Campaign,CTIKG#Malware,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware']",0.006944444444444444
CTIKG#Campaign,CTIKG#uses,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ['CTIKG#uses', 1.0], 'CTIKG#Malware']",0.25
CTIKG#Campaign,CTIKG#Vulnerability,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#targets', 0.003472222222222222), 'CTIKG#Vulnerability']",2.4112654320987653e-05
